property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,change_type,price_delta_pct,price_per_m2,scraped_at
century21_4a769158cac2,century21,650000.0,160.0,3.0,Nabeul,NABEUL,north,Cité jasmin,Sale,Apartment,36.4512893,10.7356634,S+3|balcon|chambres à coucher|chauffage central|climatisation|cuisine équipée|dressing|salle d'eau|salle de douche avec double vasque|système de surveillance|séchoir|vue mer,100,HIGH,1.5,False,False,unchanged,,4062.5,2026-03-31T08:38:16.460571
century21_4c06b43c068a,century21,1010.0,103.0,,Sidi El Bechir,TUNIS,north,Abou El Kacem Chebbi,Rent,Commercial,36.7926862,10.1794304,H+3|ascenseur|hall d'accueil|kitchenette|parking|place de parking au sous-sol|salle d'eau|trois pièces de bureau,80,GOOD,1.0,False,False,unchanged,,9.81,2026-03-31T09:37:05.174511
century21_4cba290f2698,century21,5000.0,530.0,5.0,El Menzah,TUNIS,north,Mutuelleville,Rent,Villa,36.832405,10.174527,530 m²|chambre|cuisine|jardin|parking|place parking|salle d'eau|salon|studio|villa,90,HIGH,1.5,False,False,unchanged,,9.43,2026-03-31T10:04:15.952479
century21_4d5476cf977d,century21,1100000.0,750.0,,La Soukra,ARIANA,north,Dar Fadhal,Sale,Land,36.8679869,10.2403858,R+2|WC|ascenseur|bloc sanitaire|bureau manager|espace de coworking|espace pour ascenseur|garage|garages|kitchenette|logement de gardien|meuble|toiture aménageable|vestiaires,90,HIGH,1.5,False,False,unchanged,,1466.67,2026-03-31T09:10:30.897244
century21_4c7b3f4d179d,century21,1850.0,135.0,3.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan Nord,Rent,Apartment,36.8626346,10.2866556,135 m²|S+3,50,LOW,0.5,False,True,unchanged,,13.7,2026-03-31T09:40:17.158750
century21_4cf331615c12,century21,210000.0,120.0,2.0,El Menzah,ARIANA,north,El Menzah 8,Sale,Apartment,36.856615,10.1717264,S+2|balcon|chauffage central|cuisine équipée et aménagée|deux chambres à coucher|salon à manger|stationnement dans la residence|vue panoramique,100,HIGH,1.5,False,False,unchanged,0.0,1750.0,2026-03-31T08:21:01.592267
century21_4b5c78f2f511,century21,1100.0,65.0,,Ariana Ville,ARIANA,north,Ariana,Rent,Commercial,36.8650901,10.2123551,bathroom|haut standing|kitchenette|modern decor|professional environment|spacious workspace|strategic location,80,GOOD,1.0,False,False,unchanged,,16.92,2026-03-31T09:37:26.511386
century21_4c5e7fbb0f02,century21,8243.0,471.0,,Les Berges Du Lac,TUNIS,north,Les berges du Lac 3,Rent,Commercial,36.834329,10.302165,Chauffage central|Climatisation central|Deux Place de Parking|Open Space|Quatre sanitaire|Six bureaux|chauffage central|climatisation|parking,80,GOOD,1.0,False,False,unchanged,,17.5,2026-03-31T10:17:07.359502
century21_4b21ebbe8ee4,century21,490000.0,117.0,2.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan Nord,Sale,Apartment,36.8626346,10.2866556,"S+2|cellier|chauffage central|climatisation|climatisation multi split|cuisine équipée de plaque, hotte et four|deux chambres à coucher|parking|place de parking|salle d'eau|salle de bain|salle à manger avec térrasse|salon",100,HIGH,1.5,False,False,unchanged,,4188.03,2026-03-31T08:57:03.464431
century21_4b4643733019,century21,1500.0,120.0,2.0,La Soukra,ARIANA,north,La Soukra,Rent,Apartment,36.8791039,10.2656209,cuisine équipée|deux chambres à coucher|dressing|jardin|parking|place de parking sous sol|salle d'eau|salle de bain commune|séchoir|terrasse,100,HIGH,1.5,False,False,unchanged,,12.5,2026-03-26T20:20:46.891577
century21_4b72034b97c7,century21,1200.0,65.0,,Nabeul,NABEUL,north,Nabeul centre,Rent,Commercial,36.4512893,10.7356634,65 m²|H+1|bureau|centre|local commercial,80,GOOD,1.0,False,False,new,,18.46,2026-03-31T09:26:17.133775
century21_4e557c74b52b,century21,5000.0,300.0,5.0,Charguia,TUNIS,north,Charguia 1,Rent,Commercial,36.8408244,10.2052613,5 bureaux|Deux bloc sanitaire|Kitchenette|Open space|Salle serveur,90,HIGH,1.5,False,False,unchanged,,16.67,2026-03-31T09:32:44.251342
century21_4e35e4522601,century21,3100.0,160.0,3.0,Jardins De Carthage,TUNIS,north,Jardins de carthage,Rent,Apartment,36.8524621,10.2964735,balcon|cellier|chauffage central|climatisation|climatiseurs en split système|cuisine équipée|deux chambres à coucher|grand séchoir|jardin|parking|places de parking au sous-sol|salle d'eau avec baignoire|salle d'eau pour les invités|suite parentale,90,HIGH,1.5,False,False,new,,19.38,2026-03-31T09:26:40.227455
century21_50636c9a39c7,century21,670000.0,91.0,2.0,Gammarth,TUNIS,north,Gammarth Touristique,Sale,Apartment,36.9173042,10.2852532,S+2|chambre à coucher|chauffage central|climatisation|climatisation multi split|cuisine équipée|four|hotte|plaque|salle de douche|salon|suite parentale,100,HIGH,1.5,False,False,unchanged,,7362.64,2026-03-31T09:13:55.582425
century21_4ee525e2ee79,century21,500000.0,192.0,2.0,Nabeul,NABEUL,north,Nabeul centre,Sale,Villa,36.4512893,10.7356634,chambres à coucher|kitchenette|meuble|mezzanine|patio|salle de bain|salon|sejour,100,HIGH,1.5,False,False,unchanged,,2604.17,2026-03-31T08:53:17.809875
century21_4f7ed59b0d73,century21,920000.0,231.0,5.0,Gammarth,TUNIS,north,Gammarth Village,Sale,Land,36.9173042,10.2852532,air conditioning|ascenseur|chauffage central|climatisation|elevator|garden|jardin|parking|piscine|pool|terrasse,80,GOOD,1.0,True,False,unchanged,,3982.68,2026-03-31T08:48:35.527596
century21_50a847604d7c,century21,320000.0,110.0,3.0,La Soukra,ARIANA,north,La Soukra,Sale,Apartment,36.8791039,10.2656209,balcon|cuisine équipée avec séchoir|salle d'eau|salle de bain|salon|trois chambres à coucher,100,HIGH,1.5,False,False,unchanged,,2909.09,2026-03-31T08:39:10.317160
century21_4e520ff08ade,century21,2400.0,200.0,4.0,El Menzah,TUNIS,north,Mutuelleville,Rent,Apartment,36.832405,10.174527,Chauffage central|Climatisation|Terrasse|chauffage central|climatisation|terrasse,90,HIGH,1.5,False,False,unchanged,,12.0,2026-03-31T09:26:06.090837
century21_501b93b327b8,century21,1250.0,110.0,2.0,Cite El Khadra,TUNIS,north,Cité Olympique,Rent,Apartment,36.8366475,10.1948405,S+2|chauffage central|climatisation|climatisation en split système|cuisine aménagée|deux chambres à coucher|salle de bain|salon|séchoir,90,HIGH,1.5,False,False,unchanged,,11.36,2026-03-31T09:44:40.096507
century21_5076adb84682,century21,3500.0,186.0,3.0,La Marsa,TUNIS,north,Cité Les Pins,Rent,Apartment,36.868209,10.319682,Climatisation multi split|chambres_a_coucher|chauffage central|climatisation|cuisine|parking|place_de_parking_sous_sol|salle_a_Manger|salle_d'eau_invites|salle_de_bain|salon|suite_parentale|séchoir|terrasse,90,HIGH,1.5,False,False,unchanged,,18.82,2026-03-31T09:59:50.654960
century21_508fb5edc35b,century21,10000.0,800.0,5.0,La Soukra,ARIANA,north,La Soukra,Rent,Villa,36.8791039,10.2656209,800 m²|S+5|villa,80,GOOD,1.0,False,False,unchanged,,12.5,2026-03-31T09:43:01.281849
century21_5111d5dc5fea,century21,520000.0,120.0,2.0,Gammarth,TUNIS,north,Gammarth Forêt,Sale,Apartment,36.898385,10.300732,Chauffage central|Climatisation en split système|Cuisine|Douche à l'italienne|Dressing|Jardin|Salle de bain|Salon|Suite parentale|Terrasse|chauffage central|climatisation|jardin|terrasse,100,HIGH,1.5,False,False,unchanged,,4333.33,2026-03-31T08:25:53.399687
century21_50eca2e7224c,century21,170000.0,51.0,,Nabeul,NABEUL,north,Nabeul centre,Sale,Apartment,36.4512893,10.7356634,S+1|balcon|chambre à coucher|chauffage central|climatisation|climatisation en système split|cuisine ouverte|dressing|salle de douche à l’italienne|salon,90,HIGH,1.5,False,False,unchanged,,3333.33,2026-03-31T09:08:44.064383
century21_53e37616a1dc,century21,1300000.0,200.0,3.0,El Menzah,ARIANA,north,El Menzah 5,Sale,Land,36.8483853,10.1745278,cuisine équipée|direct sur le jardin|garden|jardin|jardin d'hiver|parking|plain pied|salle d'eau|salon|suites|three places of parking|villa|îlot central,100,HIGH,1.5,False,False,unchanged,,6500.0,2026-03-31T08:58:08.420078
century21_50d25f4fe096,century21,8500.0,115.0,,Jardins De Carthage,TUNIS,north,Jardins de carthage,Sale,Commercial,36.8524621,10.2964735,115 m²|6m|8m|artère principale|jardin|local commercial,80,GOOD,1.0,False,False,unchanged,,73.91,2026-03-31T09:04:30.683622
century21_54aaa0e8825a,century21,2757.0,168.0,,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Rent,Commercial,36.8472959,10.2744566,chauffage central|climatisation|climatisation and heating central|kitchenettes|open space|parking|place de parking|two points of water,80,GOOD,1.0,False,False,unchanged,,16.41,2026-03-31T10:17:55.557995
century21_51be6fa113ce,century21,2500.0,141.0,3.0,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Rent,Apartment,36.8472959,10.2744566,cuisine équipée|parking|place parking au sous sol|s+3|salle d'eau|salle de bain|salon|trois chambres à coucher,90,HIGH,1.5,False,False,unchanged,,17.73,2026-03-31T09:55:15.738010
century21_50ffd55154a0,century21,1800.0,100.0,2.0,La Soukra,ARIANA,north,La Soukra,Rent,Commercial,36.8791039,10.2656209,Chauffage central|Climatisation Split|Hall d’entrée|bureau avec terrasse et salle de bain|chauffage central|climatisation|deuxième bureau|kitchenette|salle de bain|terrasse,90,HIGH,1.5,False,False,unchanged,,18.0,2026-03-31T10:16:07.771689
century21_5175b1d86474,century21,7000.0,250.0,4.0,Carthage,TUNIS,north,Carthage,Rent,Land,36.8551087,10.3320773,air conditioning|alarme|caméra de surveillance|chauffage central|climatisation|garden|jardin|logement gardien|parking|photovoltaïque|terrasse|villa,90,HIGH,1.5,False,False,unchanged,,28.0,2026-03-31T09:36:41.185782
century21_50f64f9a56ed,century21,2800.0,180.0,,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Rent,Commercial,36.8472959,10.2744566,bureau|chauffage central|climatisation|climatisation et chauffage centrale|kitchenettes|open space|parking|place de parking|points d’eaux,80,GOOD,1.0,False,False,unchanged,,15.56,2026-03-31T10:18:07.672878
century21_539749d7e32e,century21,500000.0,144.0,3.0,La Soukra,ARIANA,north,Dar Fadhal,Sale,Apartment,36.8679869,10.2403858,chambres à coucher|cuisine équipée|salle d'eau|salon|suite parentale|terrasse,100,HIGH,1.5,False,False,unchanged,,3472.22,2026-03-31T09:21:33.338953
century21_5633c68db875,century21,360000.0,117.0,3.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan,Sale,Apartment,36.859234,10.277161,S+3|cellier|chauffage central|climatisation|climatisation multi split|cuisine équipée|parking|place de parking|salle de bain|salle à manger|salon|trois chambres à coucher,100,HIGH,1.5,False,False,unchanged,,3076.92,2026-03-31T08:40:48.909659
century21_550ea00e206f,century21,4500.0,200.0,3.0,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Rent,Apartment,36.8472959,10.2744566,chambre de service|chambre de service avec salle de douche|chambres à coucher avec dressings|cuisine équipée|dressing au couloir|meuble|parking|place de parking au sous-sol|salle d'eau d'invités|salle de bain|salon|suite parentale|séchoir|terrasse|vue partielle sur Lac,90,HIGH,1.5,False,False,unchanged,,22.5,2026-03-31T09:58:58.545975
century21_565a48977ba5,century21,420000.0,175.0,,La Soukra,ARIANA,north,Chotrana 1,Sale,Commercial,36.8862706,10.2185958,175 m²|Perspectives de croissance|activité|chiffre d'affaires intéressant|clientèle fidèle|excellente notoriété locale|haut standing|matériel de marques reconnues et de haute qualité|pergola|prise en main immédiate|salon de thé|terrasse|terrasse couverte|terrasse extérieure,90,HIGH,1.5,False,False,unchanged,,2400.0,2026-03-31T09:15:04.077592
century21_5636634e4b21,century21,2800.0,130.0,4.0,Les Berges Du Lac,TUNIS,north,Les berges du Lac 1,Rent,Commercial,36.8396823,10.2466798,Hall +4|four rooms|kitchenette|parking|two parking places|two points of water,90,HIGH,1.5,False,False,unchanged,,21.54,2026-03-31T09:27:57.438666
century21_55e26d9bdc16,century21,1600.0,127.0,2.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan Nord,Rent,Apartment,36.8626346,10.2866556,S+2|chauffage central|climatisation|climatisation multi split|cuisine équipée|deux chambres à coucher|four|hotte|meuble|parking|place de parking|plaque|salle de bain|salle à manger|salon,90,HIGH,1.5,False,False,unchanged,,12.6,2026-03-31T09:31:56.892698
century21_592c386e050b,century21,1100.0,55.0,,Aouina,TUNIS,north,Cité Les Palmeraies,Rent,Apartment,36.8598675,10.2649198,S+1|chambre à coucher|chauffage central|climatisation|climatisation multi split|cuisine équipée|four|hotte|plaque|salle d'eau|salle de bain|salle à manger|salon,80,GOOD,1.0,False,False,unchanged,,20.0,2026-03-31T10:00:16.157685
century21_58c425a613bd,century21,1700.0,173.0,3.0,La Marsa,TUNIS,north,Route du Relais,Rent,Apartment,36.8891165,10.3222671,chambres_a_coucher|chauffage central|chauffage_central|climatisation|climatisation_multi_split|cuisine|jardin|parking|place_parking|salle_a_Manger|salle_d'eau_invites|salon|terrasse,90,HIGH,1.5,False,False,unchanged,,9.83,2026-03-31T09:47:14.778747
century21_58d5e550d7ab,century21,1450.0,75.0,,La Marsa,TUNIS,north,Sidi Daoud,Rent,Apartment,36.8660009,10.3090981,S+1|cabine de douche à l’italienne|chambre à coucher|chauffage central|climatisation|climatisation en Split système|cuisine équipée|parking|place de parking au sous-sol|salle d'eau|salon|séchoir,80,GOOD,1.0,False,False,unchanged,,19.33,2026-03-31T10:12:17.104559
century21_55557437e201,century21,650000.0,155.0,3.0,La Soukra,ARIANA,north,Chotrana 3,Sale,Apartment,36.8844931,10.2554316,S+3|chauffage central|climatisation|climatisation en split|cuisine équipée avec séchoir|deux chambres avec dressing|haut standing|parking|place de parking au sous-sol|salle de bain|salle d’eau pour les invités|salon avec balcon|suite parentale avec dressing,100,HIGH,1.5,False,False,new,,4193.55,2026-03-31T08:18:16.192591
century21_55f3b1f1fcf3,century21,1700.0,100.0,2.0,Jardins De Carthage,TUNIS,north,Jardins de carthage,Rent,Commercial,36.8524621,10.2964735,chauffage central|climatisation|climatisation en split|deux  bureaux|hall d'accueil|jardin|meuble|salles d'eau,90,HIGH,1.5,False,False,unchanged,,17.0,2026-03-31T09:55:05.188387
century21_5cb5319c57d3,century21,1100.0,62.0,,Nabeul,NABEUL,north,Nabeul centre,Rent,Commercial,36.4512893,10.7356634,62 m²|H+1|bureau|centre,80,GOOD,1.0,False,False,new,,17.74,2026-03-31T09:25:53.941033
century21_5b3849c4f5b0,century21,2200.0,120.0,2.0,La Marsa,TUNIS,north,Sidi Daoud,Rent,Apartment,36.8660009,10.3090981,S+2|balcon|chambres aménagées|chauffage central|climatisation|climatisation centrale|cuisine indépendante|dressing|meuble|meublé|parking|place de parking|salle d'eau|salle de douche|séchoir,90,HIGH,1.5,False,False,unchanged,,18.33,2026-03-31T09:29:11.967403
century21_5f6930bea10f,century21,1300000.0,500.0,6.0,La Soukra,ARIANA,north,La Soukra,Sale,Land,36.8791039,10.2656209,400m² terrain|500m² bâtisse|S+6 typologie|balcon|cuisine équipée et aménagée|garage|garage pour 3 voiture|salle de bain commune|salle de douche|studio équipé par une cuisine et une salle de douche|suite parental avec jacuzzi|séchoir|trois chambres à coucher|villa,100,HIGH,1.5,False,False,unchanged,,2600.0,2026-03-31T08:59:08.910533
century21_5b4b94141d15,century21,750000.0,397.0,4.0,El Menzah,TUNIS,north,Mutuelleville,Sale,Villa,36.832405,10.174527,197 m² bâtis|201 m² jardin et terrasse|cuisine|deux salles de bain|jardin|r RDC de villa|salon|surface totale de 390 m²|séjour|terrasse|terrasse arrière|trois chambres à coucher,100,HIGH,1.5,False,False,unchanged,,1889.17,2026-03-31T08:58:19.475104
century21_5ce2cc2b2a07,century21,2200.0,140.0,2.0,Jardins De Carthage,TUNIS,north,Jardins de carthage,Rent,Apartment,36.8524621,10.2964735,Salle de bain avec douche à l’italienne|chambre à coucher avec balcon|chauffage central|climatisation|climatisation en Split système|cuisine équipée|dressing|jardin|parking|place de parking|salle de bain avec baignoire|terrasse,100,HIGH,1.5,False,False,unchanged,,15.71,2026-03-26T20:15:00.139275
century21_59cde04c053e,century21,385000.0,88.0,2.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan Nord,Sale,Apartment,36.8626346,10.2866556,balcon|chauffage et climatisation central|climatisation|cuisine équipée avec séchoir|deux chambres à coucher|parking|place de parking au sous-sol|salle de bain commune,100,HIGH,1.5,False,False,unchanged,,4375.0,2026-03-31T09:14:29.646919
century21_5b6afc354884,century21,7000.0,285.0,4.0,La Marsa,TUNIS,north,Marsa Essaâda,Rent,Apartment,36.880117,10.331673,buanderie|chambres à coucher|chauffage central|climatisation|climatisation par système split|cuisine équipée et aménagée|penthouse S+4|piscine|salle d'eau pour les invités|salle de douche|salon lumineux|suite parentale|terrasse|vue dégagée sur la mer,80,GOOD,1.0,True,False,unchanged,,24.56,2026-03-31T09:53:29.811256
century21_5bd2ca303bbf,century21,370000.0,79.0,,Jardins De Carthage,TUNIS,north,Jardins de carthage,Sale,Apartment,36.8524621,10.2964735,balcon|cuisine équipée|jardin|salle d'eau|suite parentale,90,HIGH,1.5,False,False,unchanged,,4683.54,2026-03-31T08:30:46.066984
century21_5f9bfd649618,century21,1600.0,55.0,,La Soukra,ARIANA,north,La Soukra,Rent,Commercial,36.8791039,10.2656209,ascenseur|climatisation|fibre optique|gardien de sécurité|kitchenette|parking|places de parking|points d’eau,80,GOOD,1.0,False,False,unchanged,,29.09,2026-03-31T10:16:33.045121
century21_5a375f842354,century21,2400000.0,500.0,4.0,La Soukra,ARIANA,north,Chotrana 3,Sale,Villa,36.8844931,10.2554316,chauffage central|climatisation|garden|jardin|parking|piscine|place de parking|pool|studio indépendant pour gardien,100,HIGH,1.5,False,False,unchanged,,4800.0,2026-03-31T09:07:45.046286
century21_6265d73de2d9,century21,1450.0,85.0,,El Menzah,TUNIS,north,Cité jardin,Rent,Commercial,36.827095,10.18384,Bloc sanitaire|Climatisation|Coin kitchenette|Deux pièces|Hall d'entrée|climatisation|jardin|meuble,80,GOOD,1.0,False,False,unchanged,,17.06,2026-03-31T10:10:54.766536
century21_60e51c18fffa,century21,1600000.0,320.0,3.0,El Menzah,TUNIS,north,Mutuelleville,Sale,Villa,36.832405,10.174527,586m²|PMF|retaper,100,HIGH,1.5,False,False,unchanged,,5000.0,2026-03-31T09:13:13.970065
century21_60a7a39355a7,century21,355000.0,130.0,3.0,Aouina,TUNIS,north,Cité Les Palmeraies,Sale,Apartment,36.8598675,10.2649198,balcon|chambres_a_coucher|chauffage central|chauffage_central|climatisation|climatisation_multi_split|cuisine|four|hotte|parking|place_parking|plaque|salle_a_Manger|salle_d'eau|salon,100,HIGH,1.5,False,False,unchanged,0.0,2730.77,2026-03-31T08:24:35.129232
century21_634063f0598a,century21,530000.0,162.0,4.0,El Menzah,ARIANA,north,El Menzah 6,Sale,Villa,36.8491088,10.1661239,S+4|cuisine|duplex|garage|quatre chambres à coucher|salle d'eau|salle de bain|salon|terrasse,100,HIGH,1.5,False,False,unchanged,,3271.6,2026-03-31T08:40:27.248978
century21_640f193bf6cb,century21,3500.0,320.0,5.0,La Marsa,TUNIS,north,Route du Relais,Rent,Villa,36.8891165,10.3222671,chauffage central|climatisation|climatisation multi split|garden|jardin|piscine|pool,90,HIGH,1.5,False,False,unchanged,,10.94,2026-03-31T10:13:51.034240
century21_605a11c9849c,century21,1350.0,148.0,4.0,El Menzah,TUNIS,north,El Menzah 4,Rent,Apartment,36.8401547,10.1773292,balcon|cuisine|dressing|point d’eau|salle de bain|salon|suite parentale|séchoir|trois chambres à coucher,90,HIGH,1.5,False,False,unchanged,,9.12,2026-03-31T09:45:24.016349
century21_64c62b5c0537,century21,,140.0,2.0,Ain Zaghouan,TUNIS,north,Ain Zaghouan Nord,Rent,Villa,36.8626346,10.2866556,balcon|chambres à coucher|cuisine|salle de bain|salon,80,GOOD,1.0,False,False,unchanged,,,2026-03-31T09:35:00.458048
century21_627a3854a9b4,century21,1050000.0,550.0,10.0,El Menzah,TUNIS,north,El Menzah 9,Sale,Land,36.84708,10.151694,air conditioning|balcony|bathroom|bedroom|chauffage central|climatisation|cuisine|dining room|garage|garden|heating|jardin|kitchenette|patio|room|salon|studio|suite parentale|terrace|terrasse|three bedrooms,100,HIGH,1.5,False,False,unchanged,,1909.09,2026-03-31T09:19:15.707590
century21_61962845b5e5,century21,435000.0,151.0,3.0,El Menzah,ARIANA,north,El Menzah 7,Sale,Apartment,36.8524946,10.1577208,cuisine équipée avec séchoir|salle d'eau avec cabine de douche|salle de bain|salon et salle à manger avec balcon|trois chambres à coucher avec dressings,100,HIGH,1.5,False,False,unchanged,,2880.79,2026-03-31T09:07:00.359824
century21_616d0dc6d4f0,century21,950000.0,500.0,9.0,El Menzah,ARIANA,north,El Menzah 8,Sale,Land,36.856615,10.1717264,1985|3 levels|appartments|available|chambres_a_coucher|crèche|cuisine|demolition|garden|habitation|individual title|investment|jardin|laboratory|locative|medical|polyvalent|premier_etage|radiology|renovatable|rez de jardin|rez_chaussé|salle_a_manger|salle_de_bain|salon|secondary|stone|surface_built|terrain|villa,100,HIGH,1.5,False,False,unchanged,,1900.0,2026-03-31T09:20:41.631643
century21_67d2a22be7ae,century21,515000.0,151.0,4.0,Cite El Khadra,TUNIS,north,Centre urbain nord,Sale,Apartment,36.8491156,10.196942,152 m²|S+3|chauffage central|climatisation|climatiseurs en Split|cuisine entièrement équipée|deux salles de bain|four|hotte|machine à vaisselle|parking|place de parking privative|plaque de cuisson|réfrigérateur|salon|trois chambres à coucher,100,HIGH,1.5,False,False,unchanged,,3410.6,2026-03-31T08:58:43.618290
century21_6835a1029b1e,century21,320000.0,100.0,2.0,Ennasr,ARIANA,north,Cite Ennasr 1,Sale,Apartment,36.862482,10.169195,cuisine équipée avec séchoir|deux chambres à coucher|salle d'eau pour invités|salle de bain|salon et salle à manger avec balcon,100,HIGH,1.5,False,False,unchanged,,3200.0,2026-03-31T08:32:38.145826
century21_66561502f479,century21,1600000.0,320.0,4.0,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Sale,Villa,36.8472959,10.2744566,cellier|chambre de service|chauffage central|climatisation|climatisation centrale|cuisine bien équipée|duplex S+3|parking|places de parking au sous-sol|salle d'eau pour les invités|salle de douche|suite parentale avec dressings et salle de bain (baignoire et cabine de douche à l’italienne)|suites juniors avec leurs dressings et salles de bain|éléments de rangement,100,HIGH,1.5,False,False,unchanged,,5000.0,2026-03-31T08:57:15.481527
century21_67a436262ac3,century21,2400000.0,450.0,3.0,Jardins De Carthage,TUNIS,north,Jardins de carthage,Sale,Land,36.8524621,10.2964735,Debarras|S+4|baignoire|chambres à coucher|chauffage central|climatisation|climatisation en split système|cuisine équipée|douche à l’italienne|dressing|dressings|garage|garage privatif|jardin|panneax photovaltaique|salle de bain avec baignoire|salle de bain commune|salle de bain équipée|sejour|sondage d'eau|suite parentale,80,GOOD,1.0,True,False,new,,5333.33,2026-03-31T08:19:17.857275
century21_66ed816f387a,century21,590000.0,125.0,2.0,La Soukra,ARIANA,north,Chotrana 1,Sale,Apartment,36.8862706,10.2185958,Chambre à coucher aménagée par un dressing|Chauffage central|Climatisation|Cuisine aménagée et équipée|Place de parking|S+2|Salle d'eau|Salon|Split système|Suite parentale munie de sa propre salle de bain et d’un grand dressing|Terrasse|Vidéophone|chauffage central|climatisation|parking|terrasse,100,HIGH,1.5,False,False,unchanged,,4720.0,2026-03-31T08:25:40.383264
century21_683bdd2cc312,century21,2800.0,586.0,,Jardins De Carthage,TUNIS,north,Jardins de carthage,Sale,Land,36.8524621,10.2964735,gardens|jardin|superficie|terrain,70,GOOD,1.0,True,False,unchanged,,4.78,2026-03-31T08:38:28.155276
century21_68c028a02771,century21,950000.0,293.0,5.0,La Soukra,ARIANA,north,La Soukra,Sale,Villa,36.8791039,10.2656209,S+5|accès de service|balcon|chambres spacieuses|double dressing|dressing|jardin|kitchens équipées|salle d'eau invités|salle de bain|salon|sejour|suite parentale|surface habitable|terrasse|triplex|villa,100,HIGH,1.5,False,False,unchanged,,3242.32,2026-03-31T08:56:38.784501
century21_692ec1ce27af,century21,1600.0,80.0,2.0,Aouina,TUNIS,north,Cité Les Palmeraies,Rent,Commercial,36.8598675,10.2649198,H2|chauffage central|climatisation|climatisation multi split|deux bureaux|hall|salle d'eau,90,HIGH,1.5,False,False,unchanged,,20.0,2026-03-31T10:12:58.325512
century21_6b303403443a,century21,7000.0,290.0,3.0,Les Berges Du Lac,TUNIS,north,Les berges du Lac 2,Rent,Apartment,36.8472959,10.2744566,balcon|bathroom|bedroom|chambre de service|double jacuzzi|kitchen|parking|piscine|swimming pool|terrace|terrasse|îlot central,80,GOOD,1.0,True,False,unchanged,,24.14,2026-03-31T10:08:54.830554
century21_6c682d1ed2b3,century21,,40.0,,La Marsa,TUNIS,north,Marsa Stade,Rent,Commercial,36.874035,10.318656,open space|salle d'eau,70,GOOD,1.0,False,False,unchanged,,,2026-03-31T09:48:19.149787
century21_6d514e90d630,century21,1800.0,250.0,,El Menzah,TUNIS,north,Tunis Belvedere,Rent,Commercial,36.8219921,10.1717264,250 m²|activité bureautique|jardin|rez-de-jardin,80,GOOD,1.0,False,False,unchanged,,7.2,2026-03-31T09:37:16.861438
century21_6d854c28ccad,century21,279000.0,130.0,2.0,Mnihla,ARIANA,north,Jardins d'El Menzah 2,Sale,Apartment,36.8611961,10.1339164,S+2|WC|ascenseur|balcon|cuisine équipée|double ascenseur|jardin|salle de bain|séchoir,100,HIGH,1.5,False,False,unchanged,,2146.15,2026-03-31T08:32:25.952658
century21_6ddd941d84b6,century21,564000.0,97.0,2.0,Jardins De Carthage,TUNIS,north,Jardins de carthage,Sale,Apartment,36.8524621,10.2964735,balcon|chambres à coucher|chauffage central|climatisation|climatisation en Split|cuisine équipée|dressing|jardin|parking|place de parking|salle d'eau pour les invités|salle de bains avec baignoire|sous-sol,70,GOOD,1.0,False,True,unchanged,,5814.43,2026-03-31T08:48:51.631293
century21_6e5906eef22c,century21,1500.0,65.0,2.0,Ennasr,ARIANA,north,Cite Ennasr 2,Rent,Apartment,36.864679,10.160655,Climatisation centrale chaud / froid|Hall|Kitchenette|Point d’eau|climatisation,90,HIGH,1.5,False,False,unchanged,,23.08,2026-03-31T09:27:23.053351
century21_6f8a0f16ae24,century21,1450.0,100.0,,El Menzah,TUNIS,north,Cité jardin,Rent,Commercial,36.827095,10.18384,Bloc sanitaire|Climatisation|Coin kitchenette|Deux pièces|Hall d'entrée|climatisation|jardin|meuble,80,GOOD,1.0,False,False,unchanged,,14.5,2026-03-31T10:11:05.309916
century21_6c697f88f16a,century21,420000.0,128.0,,La Soukra,ARIANA,north,Chotrana 1,Sale,Apartment,36.8862706,10.2185958,balcon|chambre à coucher|chauffage central|climatisation|climatisation en split système|cuisine équipée|dressing|four|hotte|neuf|parking|place de parking|plaque|s+2|salle d'eau|salle de bain avec baignoire|suite parentale,90,HIGH,1.5,False,False,unchanged,,3281.25,2026-03-31T08:41:11.581001
century21_7147c15d2ec4,century21,1200.0,90.0,2.0,El Menzah,ARIANA,north,El Menzah 7,Rent,Apartment,36.8524946,10.1577208,S+2|balcon|cuisine avec séchoir|deux chambres à coucher|salle de douche,90,HIGH,1.5,False,False,unchanged,,13.33,2026-03-31T09:49:18.069471
